"REF_DATE","GEO","DGUID","Percent","Gender (3a)","Age (15A)","First official language spoken (5)","Immigrant and generation status (9)","Visible minority (15)","Highest certificate, diploma or degree (7A)","Census year (4)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Filipino","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.6.7.2","4.9","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Arab","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.7.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Arab","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.7.2.2","17.4","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Arab","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.7.3.2","21.4","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Arab","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.7.4.2","23.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Arab","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.7.5.2","38.1","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Arab","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.7.6.2","23.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Arab","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.7.7.2","14.9","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Latin American","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.8.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Latin American","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.8.2.2","18.3","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Latin American","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.8.3.2","26.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Latin American","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.8.4.2","29.9","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Latin American","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.8.5.2","25.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Latin American","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.8.6.2","15.3","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Latin American","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.8.7.2","9.9","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Southeast Asian","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.9.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Southeast Asian","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.9.2.2","29.3","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Southeast Asian","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.9.3.2","28.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Southeast Asian","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.9.4.2","21.7","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Southeast Asian","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.9.5.2","20.4","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Southeast Asian","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.9.6.2","14.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Southeast Asian","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.9.7.2","5.8","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","West Asian","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.10.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","West Asian","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.10.2.2","16.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","West Asian","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.10.3.2","24.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","West Asian","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.10.4.2","18.7","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","West Asian","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.10.5.2","41.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","West Asian","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.10.6.2","22.5","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","West Asian","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.10.7.2","18.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Korean","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.11.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Korean","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.11.2.2","8.5","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Korean","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.11.3.2","25.8","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Korean","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.11.4.2","19.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Korean","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.11.5.2","46.1","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Korean","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.11.6.2","33.3","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Korean","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.11.7.2","12.9","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Japanese","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.12.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Japanese","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.12.2.2","9.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Japanese","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.12.3.2","25.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Japanese","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.12.4.2","28.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Japanese","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.12.5.2","36.7","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Japanese","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.12.6.2","26.8","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Japanese","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.12.7.2","9.9","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Visible minority, n.i.e.","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.13.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Visible minority, n.i.e.","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.13.2.2","20.7","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Visible minority, n.i.e.","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.13.3.2","29.5","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Visible minority, n.i.e.","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.13.4.2","30.8","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Visible minority, n.i.e.","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.13.5.2","19.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Visible minority, n.i.e.","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.13.6.2","13.1","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Visible minority, n.i.e.","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.13.7.2","5.9","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Multiple visible minorities","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.14.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Multiple visible minorities","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.14.2.2","19.3","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Multiple visible minorities","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.14.3.2","26.7","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Multiple visible minorities","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.14.4.2","24.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Multiple visible minorities","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.14.5.2","29.8","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Multiple visible minorities","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.14.6.2","21.2","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Multiple visible minorities","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.14.7.2","8.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Not a visible minority","Total - Highest certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.15.1.2","100.0","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Not a visible minority","No certificate, diploma or degree","2016","","0","units","0","","1.1.1.1.1.1.15.2.2","18.7","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Not a visible minority","High (secondary) school diploma or equivalency certificate","2016","","0","units","0","","1.1.1.1.1.1.15.3.2","26.6","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Not a visible minority","Postsecondary certificate or diploma below bachelor level","2016","","0","units","0","","1.1.1.1.1.1.15.4.2","34.3","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Not a visible minority","Bachelor’s degree or higher","2016","","0","units","0","","1.1.1.1.1.1.15.5.2","20.4","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Not a visible minority","Bachelor's degree","2016","","0","units","0","","1.1.1.1.1.1.15.6.2","13.7","","","","1"
"2021","Canada","2021A000011124","Percent","Total - Gender","Total - Age","Total - First official language spoken","Total – Immigrant and generation status","Not a visible minority","University certificate, diploma or degree above bachelor level","2016","","0","units","0","","1.1.1.1.1.1.15.7.2","6.7","","","","1"


